"﻿""imageName""",resolution__x,resolution__y,taggedRectangles,taggedRectangles__taggedRectangle__x,taggedRectangles__taggedRectangle__y,taggedRectangles__taggedRectangle__width,taggedRectangles__taggedRectangle__height,taggedRectangles__taggedRectangle__offset,taggedRectangles__taggedRectangle__rotation,taggedRectangles__taggedRectangle__userName,taggedRectangles__taggedRectangle__tag,taggedRectangles__taggedRectangle__segmentation
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,654.0,728.0,49.0,22.0,0.0,0.0,admin,and,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,711.0,726.0,86.0,25.0,0.0,0.0,admin,tested,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,804.0,723.0,41.0,28.0,0.0,0.0,admin,for,
apanar_06.08.2002/IMG_1303.JPG,1600,1200,,851.0,719.0,61.0,31.0,0.0,0.0,admin,final,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,631.0,356.0,302.0,39.0,0.0,0.0,admin,WOLFGANG,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,987.0,349.0,301.0,36.0,0.0,0.0,admin,EMMERICH,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,508.0,427.0,220.0,83.0,0.0,0.0,admin,Engin,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,860.0,420.0,122.0,79.0,0.0,0.0,admin,ing,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,508.0,508.0,453.0,82.0,0.0,0.0,admin,Distributed,
apanar_06.08.2002/IMG_1304.JPG,1600,1200,,510.0,604.0,292.0,86.0,0.0,0.0,admin,Objects,
apanar_06.08.2002/Img_1305.jpg,1019,611,,257.0,433.0,494.0,91.0,0.0,0.0,admin,LIGHTS,
apanar_06.08.2002/Img_1305.jpg,1019,611,,68.0,56.0,855.0,357.0,0.0,0.0,admin,Marlboro,
apanar_06.08.2002/IMG_1306.JPG,1600,1200,,477.0,115.0,397.0,115.0,0.0,0.0,admin,autumn,
apanar_06.08.2002/IMG_1306.JPG,1600,1200,,914.0,119.0,323.0,115.0,0.0,0.0,admin,winter,
apanar_06.08.2002/IMG_1306.JPG,1600,1200,,1271.0,118.0,222.0,115.0,0.0,0.0,admin,2001,
apanar_06.08.2002/IMG_1307.JPG,1600,1200,,674.0,1.0,617.0,264.0,76.0,0.0,admin,Argos,
apanar_06.08.2002/IMG_1308.JPG,1600,1200,,525.0,12.0,377.0,134.0,0.0,0.0,admin,Philips,
apanar_06.08.2002/IMG_1308.JPG,1600,1200,,948.0,9.0,248.0,109.0,0.0,0.0,admin,fisio,
apanar_06.08.2002/IMG_1308.JPG,1600,1200,,1256.0,17.0,293.0,113.0,0.0,0.0,admin,820e,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,450.0,224.0,762.0,217.0,0.0,0.0,admin,Inspiring,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,739.0,456.0,699.0,136.0,0.0,0.0,admin,scenes,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,1084.0,613.0,60.0,28.0,0.0,0.0,admin,the,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,1159.0,607.0,181.0,39.0,0.0,0.0,admin,Edinburg,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,1349.0,606.0,149.0,36.0,0.0,0.0,admin,festivals,
apanar_06.08.2002/IMG_1311.JPG,1600,1200,,1508.0,609.0,88.0,31.0,0.0,0.0,admin,most,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,387.0,511.0,1195.0,276.0,44.0,0.0,admin,ESPMOTO,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,195.0,963.0,188.0,47.0,6.0,0.0,admin,Experience,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,392.0,965.0,52.0,38.0,6.0,0.0,admin,the,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,457.0,962.0,190.0,40.0,6.0,0.0,admin,Revolution,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,660.0,965.0,83.0,38.0,6.0,0.0,admin,with,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,756.0,964.0,137.0,48.0,8.0,0.0,admin,Orange,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,910.0,973.0,26.0,32.0,6.0,0.0,admin,To,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,943.0,976.0,64.0,26.0,6.0,0.0,admin,order,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1011.0,980.0,56.0,27.0,4.0,0.0,admin,your,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1072.0,975.0,54.0,27.0,6.0,0.0,admin,v70e,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1133.0,979.0,31.0,22.0,4.0,0.0,admin,on,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1172.0,974.0,90.0,31.0,6.0,0.0,admin,Orange,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1274.0,974.0,84.0,33.0,6.0,0.0,admin,please,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1366.0,973.0,43.0,27.0,6.0,0.0,admin,call,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1420.0,972.0,40.0,26.0,4.0,0.0,admin,150,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1465.0,972.0,47.0,27.0,6.0,0.0,admin,and,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,1518.0,970.0,66.0,32.0,6.0,0.0,admin,press,
apanar_06.08.2002/IMG_1312.JPG,1600,1200,,53.0,970.0,97.0,32.0,0.0,0.0,admin,orange,
apanar_06.08.2002/IMG_1315.JPG,1600,1200,,698.0,165.0,258.0,56.0,0.0,0.0,admin,SUMMER,
apanar_06.08.2002/IMG_1315.JPG,1600,1200,,1007.0,164.0,172.0,63.0,0.0,0.0,admin,2002,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,1369.0,1018.0,104.0,31.0,0.0,0.0,admin,orange,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,332.0,365.0,438.0,92.0,0.0,0.0,admin,SOUNDS,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,795.0,369.0,137.0,85.0,0.0,0.0,admin,OF,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,955.0,369.0,417.0,86.0,0.0,0.0,admin,SUMMER,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,943.0,468.0,79.0,23.0,0.0,0.0,admin,events,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,867.0,467.0,71.0,22.0,0.0,0.0,admin,music,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,824.0,464.0,37.0,26.0,0.0,0.0,admin,live,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,764.0,464.0,54.0,25.0,0.0,0.0,admin,best,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,334.0,463.0,48.0,26.0,0.0,0.0,admin,The,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,390.0,467.0,25.0,23.0,0.0,0.0,admin,O,
apanar_06.08.2002/IMG_1316.JPG,1600,1200,,707.0,462.0,51.0,28.0,0.0,0.0,admin,he's,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,589.0,307.0,453.0,134.0,0.0,0.0,admin,Building,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1083.0,310.0,253.0,100.0,0.0,0.0,admin,Web,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,440.0,461.0,450.0,103.0,0.0,0.0,admin,Services,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,928.0,461.0,244.0,100.0,0.0,0.0,admin,with,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1217.0,467.0,219.0,117.0,0.0,0.0,admin,Java,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1440.0,484.0,35.0,24.0,0.0,0.0,admin,TM,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,497.0,617.0,151.0,49.0,0.0,0.0,admin,Making,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,657.0,617.0,110.0,41.0,0.0,0.0,admin,Sence,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,778.0,616.0,43.0,42.0,0.0,0.0,admin,of,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,831.0,617.0,97.0,39.0,0.0,0.0,admin,XML,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,952.0,620.0,107.0,36.0,0.0,0.0,admin,SOAP,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1078.0,620.0,120.0,37.0,0.0,0.0,admin,WSDL,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1222.0,620.0,75.0,36.0,0.0,0.0,admin,and,
apanar_06.08.2002/IMG_1317.JPG,1600,1200,,1310.0,621.0,111.0,35.0,0.0,0.0,admin,UDDI,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,406.0,349.0,75.0,25.0,0.0,0.0,admin,AIRCRAFT,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,274.0,343.0,36.0,26.0,0.0,0.0,admin,AND,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,176.0,373.0,55.0,26.0,0.0,0.0,admin,BLAST,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,237.0,376.0,39.0,25.0,0.0,0.0,admin,CAN,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,281.0,376.0,51.0,27.0,0.0,0.0,admin,CAUSE,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,316.0,345.0,86.0,26.0,0.0,0.0,admin,DEPARTING,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,212.0,340.0,58.0,28.0,0.0,0.0,admin,FLYING,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,420.0,380.0,51.0,26.0,0.0,0.0,admin,INJURY,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,165.0,339.0,42.0,27.0,0.0,0.0,admin,LOW,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,337.0,379.0,79.0,27.0,0.0,0.0,admin,PHYSICAL,
lfsosa_12.08.2002/IMG_2013.jpg,669,520,,304.0,296.0,125.0,34.0,2.0,0.0,admin,WARNING!,
lfsosa_12.08.2002/IMG_2460.JPG,640,480,,96.0,199.0,429.0,59.0,0.0,0.0,admin,ALLIGATOR,
lfsosa_12.08.2002/IMG_2460.JPG,640,480,,163.0,121.0,318.0,56.0,0.0,0.0,admin,BEWARE,
lfsosa_12.08.2002/IMG_2460.JPG,640,480,,202.0,283.0,246.0,59.0,0.0,0.0,admin,TEETH,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,298.0,303.0,155.0,49.0,0.0,0.0,admin,"(412"")",
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,114.0,314.0,161.0,40.0,4.0,0.0,admin,115mm,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,251.0,160.0,170.0,39.0,0.0,0.0,admin,caution,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,207.0,204.0,153.0,45.0,0.0,0.0,admin,Height,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,195.0,120.0,179.0,36.0,2.0,0.0,admin,Proceed,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,285.0,256.0,146.0,38.0,0.0,0.0,admin,raised,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,139.0,263.0,121.0,36.0,0.0,0.0,admin,when,
lfsosa_12.08.2002/IMG_2461.JPG,640,480,,135.0,168.0,93.0,35.0,2.0,0.0,admin,with,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,79.0,167.0,473.0,71.0,0.0,0.0,admin,Beardwell,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,21.0,352.0,161.0,24.0,4.0,0.0,admin,construction,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,77.0,247.0,290.0,43.0,0.0,0.0,admin,Construction,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,386.0,252.0,168.0,44.0,0.0,0.0,admin,Limited,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,434.0,359.0,176.0,25.0,4.0,0.0,admin,maintenance,
lfsosa_12.08.2002/IMG_2462.JPG,640,480,,215.0,354.0,190.0,26.0,8.0,0.0,admin,refurbishment,
lfsosa_12.08.2002/IMG_2463.JPG,640,480,,22.0,140.0,573.0,178.0,0.0,0.0,admin,Ouch!,
lfsosa_12.08.2002/IMG_2464.JPG,640,480,,68.0,190.0,333.0,64.0,-8.0,0.0,admin,Boundary,
lfsosa_12.08.2002/IMG_2464.JPG,640,480,,419.0,187.0,178.0,55.0,0.0,0.0,admin,Road,
lfsosa_12.08.2002/IMG_2466.JPG,640,480,,27.0,96.0,575.0,282.0,0.0,0.0,admin,STOP,
lfsosa_12.08.2002/IMG_2468.JPG,1024,768,,186.0,139.0,605.0,117.0,0.0,0.0,admin,CLOCK,
lfsosa_12.08.2002/IMG_2468.JPG,1024,768,,67.0,282.0,847.0,127.0,0.0,0.0,admin,MUSEUM,
lfsosa_12.08.2002/IMG_2468.JPG,1024,768,,50.0,460.0,891.0,101.0,0.0,0.0,admin,TYMPERLEYS,
lfsosa_12.08.2002/IMG_2469.JPG,1024,768,,681.0,449.0,300.0,74.0,4.0,0.0,admin,Council,
lfsosa_12.08.2002/IMG_2469.JPG,1024,768,,355.0,441.0,289.0,87.0,0.0,0.0,admin,County,
lfsosa_12.08.2002/IMG_2469.JPG,1024,768,,74.0,433.0,244.0,72.0,0.0,0.0,admin,Essex,
lfsosa_12.08.2002/IMG_2469.JPG,1024,768,,381.0,541.0,277.0,66.0,0.0,0.0,admin,Libraries,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,274.0,180.0,48.0,53.0,0.0,0.0,admin,&,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,361.0,367.0,78.0,52.0,0.0,0.0,admin,BY,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,461.0,365.0,138.0,53.0,0.0,0.0,admin,CAR,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,47.0,366.0,296.0,52.0,0.0,0.0,admin,COLLECT,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,35.0,174.0,213.0,57.0,0.0,0.0,admin,MARKS,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,346.0,173.0,272.0,60.0,0.0,0.0,admin,Spencer,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,445.0,73.0,85.0,49.0,0.0,0.0,admin,TO,
lfsosa_12.08.2002/IMG_2471.JPG,640,480,,118.0,74.0,306.0,47.0,0.0,0.0,admin,WELCOME,
lfsosa_12.08.2002/IMG_2472.JPG,640,480,,135.0,207.0,119.0,104.0,0.0,0.0,admin,H,
lfsosa_12.08.2002/IMG_2472.JPG,640,480,,259.0,203.0,360.0,107.0,0.0,0.0,admin,Smith,
lfsosa_12.08.2002/IMG_2472.JPG,640,480,,11.0,207.0,124.0,102.0,0.0,0.0,admin,W,
lfsosa_12.08.2002/IMG_2472.JPG,640,480,,107.0,449.0,74.0,17.0,4.0,0.0,admin,Summer,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,199.0,311.0,103.0,29.0,0.0,0.0,admin,HIGH,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,168.0,227.0,117.0,42.0,0.0,0.0,admin,LION,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,54.0,228.0,99.0,39.0,0.0,0.0,admin,RED,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,455.0,229.0,163.0,41.0,0.0,0.0,admin,SHOPS,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,313.0,313.0,152.0,29.0,0.0,0.0,admin,STREET,
lfsosa_12.08.2002/IMG_2473.JPG,640,480,,304.0,229.0,138.0,41.0,0.0,0.0,admin,YARD,
lfsosa_12.08.2002/IMG_2474.JPG,640,480,,60.0,114.0,513.0,90.0,0.0,0.0,admin,SUMMER,
lfsosa_12.08.2002/IMG_2474.JPG,640,480,,444.0,220.0,120.0,48.0,0.0,0.0,admin,THE,
lfsosa_12.08.2002/IMG_2474.JPG,640,480,,59.0,287.0,511.0,90.0,0.0,0.0,admin,WEATHER,
lfsosa_12.08.2002/IMG_2474.JPG,640,480,,55.0,224.0,367.0,51.0,0.0,0.0,admin,WHATEVER,
lfsosa_12.08.2002/IMG_2476.JPG,640,480,,292.0,328.0,275.0,100.0,0.0,0.0,admin,Here,
lfsosa_12.08.2002/IMG_2476.JPG,640,480,,242.0,50.0,126.0,106.0,0.0,0.0,admin,M,
lfsosa_12.08.2002/IMG_2476.JPG,640,480,,30.0,213.0,521.0,136.0,0.0,0.0,admin,Summer's,
lfsosa_12.08.2002/IMG_2476.JPG,640,480,,369.0,132.0,19.0,23.0,0.0,0.0,admin,TM,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,312.0,451.0,21.0,27.0,0.0,0.0,admin,&,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,6.0,438.0,103.0,40.0,0.0,0.0,admin,Angus,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,161.0,336.0,432.0,118.0,0.0,0.0,admin,Directory,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,3.0,136.0,20.0,32.0,0.0,0.0,admin,E,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,187.0,138.0,120.0,31.0,0.0,0.0,admin,GUIDE,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,115.0,443.0,18.0,33.0,0.0,0.0,admin,J,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,155.0,445.0,147.0,34.0,0.0,0.0,admin,Kennedy,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,349.0,451.0,90.0,28.0,0.0,0.0,admin,Peter,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,38.0,138.0,131.0,31.0,0.0,0.0,admin,ROUGH,
lfsosa_12.08.2002/IMG_2477.JPG,640,480,,27.0,192.0,564.0,139.0,0.0,0.0,admin,Website,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,337.0,412.0,97.0,35.0,0.0,0.0,admin,Bequet,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,242.0,417.0,84.0,33.0,0.0,0.0,admin,Henry,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,19.0,218.0,267.0,107.0,0.0,0.0,admin,Java,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,157.0,140.0,349.0,37.0,0.0,0.0,admin,PROFESSIONAL,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,317.0,212.0,303.0,88.0,0.0,0.0,admin,SOAP,
lfsosa_12.08.2002/IMG_2478.JPG,640,480,,31.0,437.0,55.0,15.0,0.0,0.0,admin,WROX,
lfsosa_12.08.2002/IMG_2480.JPG,640,480,,0.0,390.0,277.0,89.0,0.0,0.0,admin,form,
lfsosa_12.08.2002/IMG_2480.JPG,640,480,,19.0,113.0,576.0,192.0,0.0,0.0,admin,J2SE,
lfsosa_12.08.2002/IMG_2480.JPG,640,480,,504.0,387.0,135.0,92.0,0.0,0.0,admin,da,
lfsosa_12.08.2002/IMG_2481.JPG,640,480,,259.0,154.0,165.0,33.0,0.0,0.0,admin,COLCHESTER,
lfsosa_12.08.2002/IMG_2481.JPG,640,480,,228.0,259.0,233.0,54.0,-4.0,0.0,admin,OFFICE,
lfsosa_12.08.2002/IMG_2481.JPG,640,480,,261.0,199.0,169.0,52.0,-4.0,0.0,admin,POST,
lfsosa_12.08.2002/IMG_2482.JPG,640,480,,215.0,140.0,193.0,69.0,0.0,0.0,admin,BEER,
lfsosa_12.08.2002/IMG_2482.JPG,640,480,,136.0,235.0,360.0,71.0,0.0,0.0,admin,GARDEN,
lfsosa_12.08.2002/IMG_2483.JPG,640,480,,287.0,274.0,138.0,62.0,0.0,0.0,admin,gate,
lfsosa_12.08.2002/IMG_2483.JPG,640,480,,229.0,201.0,133.0,54.0,0.0,0.0,admin,lock,
lfsosa_12.08.2002/IMG_2483.JPG,640,480,,187.0,127.0,219.0,55.0,0.0,0.0,admin,Please,
lfsosa_12.08.2002/IMG_2483.JPG,640,480,,168.0,275.0,102.0,50.0,0.0,0.0,admin,the,
lfsosa_12.08.2002/IMG_2484.JPG,640,480,,123.0,219.0,396.0,75.0,0.0,0.0,admin,HOTEL,
lfsosa_12.08.2002/IMG_2485.JPG,640,480,,66.0,124.0,515.0,94.0,8.0,0.0,admin,DENTAL,
lfsosa_12.08.2002/IMG_2485.JPG,640,480,,28.0,263.0,585.0,101.0,0.0,0.0,admin,SURGERY,
lfsosa_12.08.2002/IMG_2486.JPG,640,480,,319.0,140.0,26.0,31.0,0.0,0.0,admin,H,
lfsosa_12.08.2002/IMG_2486.JPG,640,480,,75.0,215.0,502.0,90.0,0.0,0.0,admin,HOLSTEN,
lfsosa_12.08.2002/IMG_2486.JPG,640,480,,352.0,327.0,70.0,29.0,0.0,0.0,admin,Lager,
lfsosa_12.08.2002/IMG_2486.JPG,640,480,,283.0,329.0,61.0,26.0,0.0,0.0,admin,Pure,
lfsosa_12.08.2002/IMG_2487.JPG,640,480,,350.0,303.0,232.0,41.0,4.0,0.0,admin,Associates,
lfsosa_12.08.2002/IMG_2487.JPG,640,480,,230.0,307.0,104.0,35.0,4.0,0.0,admin,Care,
lfsosa_12.08.2002/IMG_2487.JPG,640,480,,289.0,160.0,293.0,131.0,0.0,0.0,admin,FCA,
lfsosa_12.08.2002/IMG_2487.JPG,640,480,,67.0,308.0,144.0,38.0,6.0,0.0,admin,Foster,
lfsosa_12.08.2002/IMG_2488.JPG,640,480,,47.0,213.0,554.0,61.0,0.0,0.0,admin,MIDDLEBOROUGH,
lfsosa_12.08.2002/IMG_2489.JPG,640,480,,51.0,275.0,491.0,115.0,12.0,0.0,admin,London,
lfsosa_12.08.2002/IMG_2489.JPG,640,480,,214.0,139.0,389.0,149.0,24.0,0.0,admin,Royal,
lfsosa_12.08.2002/IMG_2490.JPG,640,480,,64.0,119.0,476.0,184.0,36.0,0.0,admin,NHS,
lfsosa_12.08.2002/IMG_2491.JPG,640,480,,7.0,210.0,605.0,128.0,0.0,0.0,admin,Connells,
lfsosa_12.08.2002/IMG_2493.JPG,640,480,,481.0,260.0,123.0,42.0,0.0,0.0,admin,bank,
lfsosa_12.08.2002/IMG_2493.JPG,640,480,,30.0,116.0,362.0,107.0,0.0,0.0,admin,HSBC,
lfsosa_12.08.2002/IMG_2493.JPG,640,480,,344.0,258.0,121.0,45.0,0.0,0.0,admin,local,
lfsosa_12.08.2002/IMG_2493.JPG,640,480,,34.0,253.0,99.0,44.0,0.0,0.0,admin,The,
lfsosa_12.08.2002/IMG_2493.JPG,640,480,,149.0,256.0,180.0,43.0,0.0,0.0,admin,world's,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,227.0,218.0,266.0,29.0,0.0,0.0,admin,Communications,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,351.0,121.0,179.0,49.0,0.0,0.0,admin,House,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,504.0,222.0,41.0,25.0,0.0,0.0,admin,Ltd,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,348.0,340.0,74.0,24.0,0.0,0.0,admin,Office,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,196.0,339.0,142.0,29.0,0.0,0.0,admin,Registered,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,74.0,215.0,147.0,30.0,0.0,0.0,admin,Seatrade,
lfsosa_12.08.2002/IMG_2495.JPG,640,480,,80.0,118.0,254.0,50.0,0.0,0.0,admin,Seatrade,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,469.0,261.0,43.0,19.0,0.0,0.0,admin,1996,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,249.0,258.0,32.0,23.0,0.0,0.0,admin,547,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,235.0,159.0,22.0,26.0,0.0,0.0,admin,a,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,163.0,210.0,24.0,27.0,0.0,0.0,admin,a,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,436.0,262.0,27.0,17.0,0.0,0.0,admin,Act,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,468.0,159.0,61.0,26.0,0.0,0.0,admin,can,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,385.0,103.0,132.0,36.0,0.0,0.0,admin,causing,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,339.0,205.0,172.0,31.0,0.0,0.0,admin,conviction,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,349.0,389.0,75.0,24.0,0.0,0.0,admin,Council,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,275.0,393.0,70.0,23.0,0.0,0.0,admin,County,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,198.0,203.0,128.0,31.0,0.0,0.0,admin,criminal,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,346.0,261.0,83.0,17.0,0.0,0.0,admin,Education,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,208.0,390.0,63.0,25.0,0.0,0.0,admin,Essex,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,542.0,154.0,71.0,32.0,0.0,0.0,admin,lead,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,234.0,421.0,82.0,22.0,0.0,0.0,admin,Learning,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,17.0,151.0,152.0,34.0,0.0,0.0,admin,nuisance,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,287.0,259.0,18.0,21.0,0.0,0.0,admin,of,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,180.0,158.0,44.0,27.0,0.0,0.0,admin,on,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,334.0,109.0,37.0,25.0,0.0,0.0,admin,or,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,268.0,152.0,116.0,31.0,0.0,0.0,admin,school,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,177.0,257.0,65.0,22.0,0.0,0.0,admin,Section,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,320.0,418.0,75.0,23.0,0.0,0.0,admin,Services,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,395.0,153.0,62.0,32.0,0.0,0.0,admin,site,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,311.0,260.0,28.0,20.0,0.0,0.0,admin,the,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,118.0,204.0,35.0,32.0,0.0,0.0,admin,to,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,115.0,102.0,206.0,34.0,0.0,0.0,admin,TRESPASSING,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,117.0,257.0,55.0,22.0,0.0,0.0,admin,Under,
lfsosa_12.08.2002/IMG_2498.JPG,640,480,,212.0,35.0,208.0,38.0,0.0,0.0,admin,WARNING,
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,226.0,21.0,284.0,56.0,0.0,0.0,admin,Yarmouth,
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,125.0,129.0,190.0,69.0,0.0,0.0,admin,(A12),
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,114.0,293.0,248.0,69.0,0.0,0.0,admin,(A120),
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,426.0,389.0,172.0,57.0,0.0,0.0,admin,A133,
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,106.0,384.0,288.0,61.0,0.0,0.0,admin,Clacton,
lfsosa_12.08.2002/IMG_2499.JPG,640,480,,121.0,16.0,74.0,43.0,0.0,0.0,admin,Gt,
